longitude,latitude,time,ssr
-13.15999984741211,34.060001373291016,2021-05-01 12:00:00,2836714.5
-13.15999984741211,34.060001373291016,2021-06-01 12:00:00,2761972.5
-13.15999984741211,34.060001373291016,2021-07-01 12:00:00,2803746.0
-13.15999984741211,34.060001373291016,2021-08-01 12:00:00,2676501.8
-13.15999984741211,34.060001373291016,2021-09-01 12:00:00,2401893.0
-13.15999984741211,34.060001373291016,2021-10-01 12:00:00,2095489.4
-13.15999984741211,34.060001373291016,2021-11-01 12:00:00,1473942.9
-13.15999984741211,34.060001373291016,2021-12-01 12:00:00,1164963.1
-13.15999984741211,33.810001373291016,2021-01-01 12:00:00,1165778.4
-13.15999984741211,33.810001373291016,2021-02-01 12:00:00,1813478.1
-13.15999984741211,33.810001373291016,2021-03-01 12:00:00,2210635.2
-13.15999984741211,33.810001373291016,2021-04-01 12:00:00,2658925.0
-13.15999984741211,33.810001373291016,2021-05-01 12:00:00,2832573.2
-13.15999984741211,33.810001373291016,2021-06-01 12:00:00,2754407.0
-13.15999984741211,33.810001373291016,2021-07-01 12:00:00,2794419.5
-13.15999984741211,33.810001373291016,2021-08-01 12:00:00,2691208.8
-13.15999984741211,33.810001373291016,2021-09-01 12:00:00,2411089.0
-13.15999984741211,33.810001373291016,2021-10-01 12:00:00,2107457.2
-13.15999984741211,33.810001373291016,2021-11-01 12:00:00,1489400.0
-13.15999984741211,33.810001373291016,2021-12-01 12:00:00,1186192.2
-13.15999984741211,33.560001373291016,2021-01-01 12:00:00,1169202.5
-13.15999984741211,33.560001373291016,2021-02-01 12:00:00,1825609.0
-13.15999984741211,33.560001373291016,2021-03-01 12:00:00,2215853.0
-13.15999984741211,33.560001373291016,2021-04-01 12:00:00,2641641.5
-13.15999984741211,33.560001373291016,2021-05-01 12:00:00,2830290.5
-13.15999984741211,33.560001373291016,2021-06-01 12:00:00,2732786.5
-13.15999984741211,33.560001373291016,2021-07-01 12:00:00,2780625.5
-13.15999984741211,33.560001373291016,2021-08-01 12:00:00,2695709.0
-13.15999984741211,33.560001373291016,2021-09-01 12:00:00,2410730.2
-13.15999984741211,33.560001373291016,2021-10-01 12:00:00,2122131.8
-13.15999984741211,33.560001373291016,2021-11-01 12:00:00,1508770.2
-13.15999984741211,33.560001373291016,2021-12-01 12:00:00,1210030.2
-13.15999984741211,33.310001373291016,2021-01-01 12:00:00,1178692.0
-13.15999984741211,33.310001373291016,2021-02-01 12:00:00,1834316.0
-13.15999984741211,33.310001373291016,2021-03-01 12:00:00,2226809.8
-13.15999984741211,33.310001373291016,2021-04-01 12:00:00,2624521.5
-13.15999984741211,33.310001373291016,2021-05-01 12:00:00,2832345.0
-13.15999984741211,33.310001373291016,2021-06-01 12:00:00,2715764.0
-13.15999984741211,33.310001373291016,2021-07-01 12:00:00,2772994.8
-13.15999984741211,33.310001373291016,2021-08-01 12:00:00,2694437.2
-13.15999984741211,33.310001373291016,2021-09-01 12:00:00,2411513.0
-13.15999984741211,33.310001373291016,2021-10-01 12:00:00,2134751.8
-13.15999984741211,33.310001373291016,2021-11-01 12:00:00,1525858.0
-13.15999984741211,33.310001373291016,2021-12-01 12:00:00,1238400.9
-13.15999984741211,33.060001373291016,2021-01-01 12:00:00,1197051.4
-13.15999984741211,33.060001373291016,2021-02-01 12:00:00,1841588.0
-13.15999984741211,33.060001373291016,2021-03-01 12:00:00,2254300.0
-13.15999984741211,33.060001373291016,2021-04-01 12:00:00,2622532.2
-13.15999984741211,33.060001373291016,2021-05-01 12:00:00,2841671.5
-13.15999984741211,33.060001373291016,2021-06-01 12:00:00,2723036.2
-13.15999984741211,33.060001373291016,2021-07-01 12:00:00,2780592.8
-13.15999984741211,33.060001373291016,2021-08-01 12:00:00,2692741.5
-13.15999984741211,33.060001373291016,2021-09-01 12:00:00,2421915.5
-13.15999984741211,33.060001373291016,2021-10-01 12:00:00,2143784.8
-13.15999984741211,33.060001373291016,2021-11-01 12:00:00,1539065.0
-13.15999984741211,33.060001373291016,2021-12-01 12:00:00,1265402.0
-13.15999984741211,32.810001373291016,2021-01-01 12:00:00,1226009.0
-13.15999984741211,32.810001373291016,2021-02-01 12:00:00,1848044.8
-13.15999984741211,32.810001373291016,2021-03-01 12:00:00,2285703.5
-13.15999984741211,32.810001373291016,2021-04-01 12:00:00,2629739.0
-13.15999984741211,32.810001373291016,2021-05-01 12:00:00,2851878.2
-13.15999984741211,32.810001373291016,2021-06-01 12:00:00,2738493.2
-13.15999984741211,32.810001373291016,2021-07-01 12:00:00,2796734.8
-13.15999984741211,32.810001373291016,2021-08-01 12:00:00,2690165.2
-13.15999984741211,32.810001373291016,2021-09-01 12:00:00,2433198.5
-13.15999984741211,32.810001373291016,2021-10-01 12:00:00,2153665.8
-13.15999984741211,32.810001373291016,2021-11-01 12:00:00,1546043.5
-13.15999984741211,32.810001373291016,2021-12-01 12:00:00,1293674.8
-13.15999984741211,32.560001373291016,2021-01-01 12:00:00,1251249.2
-13.15999984741211,32.560001373291016,2021-02-01 12:00:00,1853099.2
-13.15999984741211,32.560001373291016,2021-03-01 12:00:00,2303867.2
-13.15999984741211,32.560001373291016,2021-04-01 12:00:00,2647478.8
-13.15999984741211,32.560001373291016,2021-05-01 12:00:00,2856965.5
-13.15999984741211,32.560001373291016,2021-06-01 12:00:00,2729819.0
-13.15999984741211,32.560001373291016,2021-07-01 12:00:00,2802865.5
-13.15999984741211,32.560001373291016,2021-08-01 12:00:00,2684034.5
-13.15999984741211,32.560001373291016,2021-09-01 12:00:00,2444025.0
-13.15999984741211,32.560001373291016,2021-10-01 12:00:00,2160807.2
-13.15999984741211,32.560001373291016,2021-11-01 12:00:00,1568348.8
-13.15999984741211,32.560001373291016,2021-12-01 12:00:00,1326545.8
-13.15999984741211,32.310001373291016,2021-01-01 12:00:00,1271760.9
-13.15999984741211,32.310001373291016,2021-02-01 12:00:00,1864447.6
-13.15999984741211,32.310001373291016,2021-03-01 12:00:00,2302139.0
-13.15999984741211,32.310001373291016,2021-04-01 12:00:00,2676371.2
-13.15999984741211,32.310001373291016,2021-05-01 12:00:00,2846823.8
-13.15999984741211,32.310001373291016,2021-06-01 12:00:00,2708427.0
-13.15999984741211,32.310001373291016,2021-07-01 12:00:00,2805409.0
-13.15999984741211,32.310001373291016,2021-08-01 12:00:00,2680610.5
-13.15999984741211,32.310001373291016,2021-09-01 12:00:00,2456840.8
-13.15999984741211,32.310001373291016,2021-10-01 12:00:00,2171470.8
-13.15999984741211,32.310001373291016,2021-11-01 12:00:00,1601187.0
-13.15999984741211,32.310001373291016,2021-12-01 12:00:00,1357003.5
-13.15999984741211,32.060001373291016,2021-01-01 12:00:00,1297261.9
-13.15999984741211,32.060001373291016,2021-02-01 12:00:00,1868230.4
-13.15999984741211,32.060001373291016,2021-03-01 12:00:00,2305628.2
-13.15999984741211,32.060001373291016,2021-04-01 12:00:00,2696883.0
-13.15999984741211,32.060001373291016,2021-05-01 12:00:00,2835508.0
-13.15999984741211,32.060001373291016,2021-06-01 12:00:00,2681360.5
-13.15999984741211,32.060001373291016,2021-07-01 12:00:00,2803061.0
-13.15999984741211,32.060001373291016,2021-08-01 12:00:00,2678980.0
-13.15999984741211,32.060001373291016,2021-09-01 12:00:00,2465743.2
-13.15999984741211,32.060001373291016,2021-10-01 12:00:00,2184253.8
-13.15999984741211,32.060001373291016,2021-11-01 12:00:00,1627992.5
-13.15999984741211,32.060001373291016,2021-12-01 12:00:00,1388961.2
-13.15999984741211,31.809999465942383,2021-01-01 12:00:00,1312458.2
-13.15999984741211,31.809999465942383,2021-02-01 12:00:00,1871556.5
-13.15999984741211,31.809999465942383,2021-03-01 12:00:00,2315150.2
-13.15999984741211,31.809999465942383,2021-04-01 12:00:00,2706111.5
-13.15999984741211,31.809999465942383,2021-05-01 12:00:00,2811050.5
-13.15999984741211,31.809999465942383,2021-06-01 12:00:00,2678751.8
-13.15999984741211,31.809999465942383,2021-07-01 12:00:00,2809159.2
-13.15999984741211,31.809999465942383,2021-08-01 12:00:00,2686806.5
-13.15999984741211,31.809999465942383,2021-09-01 12:00:00,2499755.5
-13.15999984741211,31.809999465942383,2021-10-01 12:00:00,2200852.2
-13.15999984741211,31.809999465942383,2021-11-01 12:00:00,1658124.1
-13.15999984741211,31.809999465942383,2021-12-01 12:00:00,1413320.9
-13.15999984741211,31.559999465942383,2021-01-01 12:00:00,1326024.0
-13.15999984741211,31.559999465942383,2021-02-01 12:00:00,1878404.6
-13.15999984741211,31.559999465942383,2021-03-01 12:00:00,2332694.5
-13.15999984741211,31.559999465942383,2021-04-01 12:00:00,2691469.8
-13.15999984741211,31.559999465942383,2021-05-01 12:00:00,2780658.0
-13.15999984741211,31.559999465942383,2021-06-01 12:00:00,2696002.5
-13.15999984741211,31.559999465942383,2021-07-01 12:00:00,2819040.0
-13.15999984741211,31.559999465942383,2021-08-01 12:00:00,2704089.8
-13.15999984741211,31.559999465942383,2021-09-01 12:00:00,2547301.0
-13.15999984741211,31.559999465942383,2021-10-01 12:00:00,2219146.5
-13.15999984741211,31.559999465942383,2021-11-01 12:00:00,1677624.9
-13.15999984741211,31.559999465942383,2021-12-01 12:00:00,1434713.0
-13.15999984741211,31.309999465942383,2021-01-01 12:00:00,1354068.5
-13.15999984741211,31.309999465942383,2021-02-01 12:00:00,1875437.1
-13.15999984741211,31.309999465942383,2021-03-01 12:00:00,2367098.0
-13.15999984741211,31.309999465942383,2021-04-01 12:00:00,2680154.0
-13.15999984741211,31.309999465942383,2021-05-01 12:00:00,2769799.0
-13.15999984741211,31.309999465942383,2021-06-01 12:00:00,2721242.5
-13.15999984741211,31.309999465942383,2021-07-01 12:00:00,2834856.0
-13.15999984741211,31.309999465942383,2021-08-01 12:00:00,2721634.0
-13.15999984741211,31.309999465942383,2021-09-01 12:00:00,2584085.0
-13.15999984741211,31.309999465942383,2021-10-01 12:00:00,2242560.5
-13.15999984741211,31.309999465942383,2021-11-01 12:00:00,1698332.2
-13.15999984741211,31.309999465942383,2021-12-01 12:00:00,1460279.2
-13.15999984741211,31.059999465942383,2021-01-01 12:00:00,1387950.2
-13.15999984741211,31.059999465942383,2021-02-01 12:00:00,1887242.0
-13.15999984741211,31.059999465942383,2021-03-01 12:00:00,2391001.2
-13.15999984741211,31.059999465942383,2021-04-01 12:00:00,2669523.2
-13.15999984741211,31.059999465942383,2021-05-01 12:00:00,2777299.2
-13.15999984741211,31.059999465942383,2021-06-01 12:00:00,2753559.0
-13.15999984741211,31.059999465942383,2021-07-01 12:00:00,2856378.5
-13.15999984741211,31.059999465942383,2021-08-01 12:00:00,2744069.5
-13.15999984741211,31.059999465942383,2021-09-01 12:00:00,2614542.8
-13.15999984741211,31.059999465942383,2021-10-01 12:00:00,2265191.8
-13.15999984741211,31.059999465942383,2021-11-01 12:00:00,1729116.1
-13.15999984741211,31.059999465942383,2021-12-01 12:00:00,1493867.5
-13.15999984741211,30.809999465942383,2021-01-01 12:00:00,1433376.0
-13.15999984741211,30.809999465942383,2021-02-01 12:00:00,1909384.1
-13.15999984741211,30.809999465942383,2021-03-01 12:00:00,2416828.2
-13.15999984741211,30.809999465942383,2021-04-01 12:00:00,2668545.0
-13.15999984741211,30.809999465942383,2021-05-01 12:00:00,2803648.0
-13.15999984741211,30.809999465942383,2021-06-01 12:00:00,2776288.2
-13.15999984741211,30.809999465942383,2021-07-01 12:00:00,2878618.5
-13.15999984741211,30.809999465942383,2021-08-01 12:00:00,2761972.5
-13.15999984741211,30.809999465942383,2021-09-01 12:00:00,2630815.0
-13.15999984741211,30.809999465942383,2021-10-01 12:00:00,2283942.5
-13.15999984741211,30.809999465942383,2021-11-01 12:00:00,1771998.2
-13.15999984741211,30.809999465942383,2021-12-01 12:00:00,1534956.2
-13.15999984741211,30.559999465942383,2021-01-01 12:00:00,1480954.0
-13.15999984741211,30.559999465942383,2021-02-01 12:00:00,1931363.2
-13.15999984741211,30.559999465942383,2021-03-01 12:00:00,2431405.0
-13.15999984741211,30.559999465942383,2021-04-01 12:00:00,2674740.8
-13.15999984741211,30.559999465942383,2021-05-01 12:00:00,2828757.8
-13.15999984741211,30.559999465942383,2021-06-01 12:00:00,2801756.8
-13.15999984741211,30.559999465942383,2021-07-01 12:00:00,2899423.5
-13.15999984741211,30.559999465942383,2021-08-01 12:00:00,2776647.0
-13.15999984741211,30.559999465942383,2021-09-01 12:00:00,2639098.0
-13.15999984741211,30.559999465942383,2021-10-01 12:00:00,2291116.8
-13.15999984741211,30.559999465942383,2021-11-01 12:00:00,1810999.8
-13.15999984741211,30.559999465942383,2021-12-01 12:00:00,1578947.0
-13.15999984741211,30.309999465942383,2021-01-01 12:00:00,1523151.4
-13.15999984741211,30.309999465942383,2021-02-01 12:00:00,1953407.6
-13.15999984741211,30.309999465942383,2021-03-01 12:00:00,2433753.0
-13.15999984741211,30.309999465942383,2021-04-01 12:00:00,2687980.5
-13.15999984741211,30.309999465942383,2021-05-01 12:00:00,2820214.0
-13.15999984741211,30.309999465942383,2021-06-01 12:00:00,2815844.2
-13.15999984741211,30.309999465942383,2021-07-01 12:00:00,2909141.5
-13.15999984741211,30.309999465942383,2021-08-01 12:00:00,2774821.0
-13.15999984741211,30.309999465942383,2021-09-01 12:00:00,2640793.8
-13.15999984741211,30.309999465942383,2021-10-01 12:00:00,2267246.2
-13.15999984741211,30.309999465942383,2021-11-01 12:00:00,1835098.6
-13.15999984741211,30.309999465942383,2021-12-01 12:00:00,1620427.0
-13.15999984741211,30.059999465942383,2021-01-01 12:00:00,1563066.0
-13.15999984741211,30.059999465942383,2021-02-01 12:00:00,1969680.0
-13.15999984741211,30.059999465942383,2021-03-01 12:00:00,2430426.8
-13.15999984741211,30.059999465942383,2021-04-01 12:00:00,2711492.2
-13.15999984741211,30.059999465942383,2021-05-01 12:00:00,2800289.2
-13.15999984741211,30.059999465942383,2021-06-01 12:00:00,2821942.2
-13.15999984741211,30.059999465942383,2021-07-01 12:00:00,2910315.5
-13.15999984741211,30.059999465942383,2021-08-01 12:00:00,2768038.0
-13.15999984741211,30.059999465942383,2021-09-01 12:00:00,2641413.2
-13.15999984741211,30.059999465942383,2021-10-01 12:00:00,2232484.0
-13.15999984741211,30.059999465942383,2021-11-01 12:00:00,1849675.2
-13.15999984741211,30.059999465942383,2021-12-01 12:00:00,1658678.5
-13.15999984741211,29.809999465942383,2021-01-01 12:00:00,1598578.2
-13.15999984741211,29.809999465942383,2021-02-01 12:00:00,2001507.4
-13.15999984741211,29.809999465942383,2021-03-01 12:00:00,2434992.0
-13.15999984741211,29.809999465942383,2021-04-01 12:00:00,2729590.8
-13.15999984741211,29.809999465942383,2021-05-01 12:00:00,2786332.2
-13.15999984741211,29.809999465942383,2021-06-01 12:00:00,2816757.2
-13.15999984741211,29.809999465942383,2021-07-01 12:00:00,2904576.0
-13.15999984741211,29.809999465942383,2021-08-01 12:00:00,2770418.5
-13.15999984741211,29.809999465942383,2021-09-01 12:00:00,2643272.0
-13.15999984741211,29.809999465942383,2021-10-01 12:00:00,2208059.0
-13.15999984741211,29.809999465942383,2021-11-01 12:00:00,1853816.8
-13.15999984741211,29.809999465942383,2021-12-01 12:00:00,1690245.0
-13.15999984741211,29.559999465942383,2021-01-01 12:00:00,1631905.8
-13.15999984741211,29.559999465942383,2021-02-01 12:00:00,2043867.8
-13.15999984741211,29.559999465942383,2021-03-01 12:00:00,2451199.2
-13.15999984741211,29.559999465942383,2021-04-01 12:00:00,2746743.5
-13.15999984741211,29.559999465942383,2021-05-01 12:00:00,2786691.0
-13.15999984741211,29.559999465942383,2021-06-01 12:00:00,2799148.0
-13.15999984741211,29.559999465942383,2021-07-01 12:00:00,2892217.0
-13.15999984741211,29.559999465942383,2021-08-01 12:00:00,2784277.8
-13.15999984741211,29.559999465942383,2021-09-01 12:00:00,2650185.5
-13.15999984741211,29.559999465942383,2021-10-01 12:00:00,2201113.2
-13.15999984741211,29.559999465942383,2021-11-01 12:00:00,1853882.0
-13.15999984741211,29.559999465942383,2021-12-01 12:00:00,1714506.8
-13.15999984741211,29.309999465942383,2021-01-01 12:00:00,1661417.8
-13.15999984741211,29.309999465942383,2021-02-01 12:00:00,2089228.2
-13.15999984741211,29.309999465942383,2021-03-01 12:00:00,2475363.2
-13.15999984741211,29.309999465942383,2021-04-01 12:00:00,2758516.0
-13.15999984741211,29.309999465942383,2021-05-01 12:00:00,2789625.8
-13.15999984741211,29.309999465942383,2021-06-01 12:00:00,2771657.8
-13.15999984741211,29.309999465942383,2021-07-01 12:00:00,2875748.8
-13.15999984741211,29.309999465942383,2021-08-01 12:00:00,2800517.5
-13.15999984741211,29.309999465942383,2021-09-01 12:00:00,2658598.8
-13.15999984741211,29.309999465942383,2021-10-01 12:00:00,2209689.5
-13.15999984741211,29.309999465942383,2021-11-01 12:00:00,1854632.0
-13.15999984741211,29.309999465942383,2021-12-01 12:00:00,1735409.8
-13.15999984741211,29.059999465942383,2021-01-01 12:00:00,1689397.1
-13.15999984741211,29.059999465942383,2021-02-01 12:00:00,2125555.8
-13.15999984741211,29.059999465942383,2021-03-01 12:00:00,2504810.0
-13.15999984741211,29.059999465942383,2021-04-01 12:00:00,2764124.8
-13.15999984741211,29.059999465942383,2021-05-01 12:00:00,2785973.5
-13.15999984741211,29.059999465942383,2021-06-01 12:00:00,2737254.0
-13.15999984741211,29.059999465942383,2021-07-01 12:00:00,2858693.8
-13.15999984741211,29.059999465942383,2021-08-01 12:00:00,2804887.2
-13.15999984741211,29.059999465942383,2021-09-01 12:00:00,2663588.2
-13.15999984741211,29.059999465942383,2021-10-01 12:00:00,2231114.5
-13.15999984741211,29.059999465942383,2021-11-01 12:00:00,1871328.2
-13.15999984741211,29.059999465942383,2021-12-01 12:00:00,1755921.5
-13.15999984741211,28.809999465942383,2021-01-01 12:00:00,1714082.9
-13.15999984741211,28.809999465942383,2021-02-01 12:00:00,2140002.0
-13.15999984741211,28.809999465942383,2021-03-01 12:00:00,2534452.5
-13.15999984741211,28.809999465942383,2021-04-01 12:00:00,2766048.8
-13.15999984741211,28.809999465942383,2021-05-01 12:00:00,2766440.0
-13.15999984741211,28.809999465942383,2021-06-01 12:00:00,2698383.0
-13.15999984741211,28.809999465942383,2021-07-01 12:00:00,2840204.0
-13.15999984741211,28.809999465942383,2021-08-01 12:00:00,2791452.0
-13.15999984741211,28.809999465942383,2021-09-01 12:00:00,2664436.0
-13.15999984741211,28.809999465942383,2021-10-01 12:00:00,2262583.0
-13.15999984741211,28.809999465942383,2021-11-01 12:00:00,1907101.5
-13.15999984741211,28.809999465942383,2021-12-01 12:00:00,1778128.9
-13.15999984741211,28.559999465942383,2021-01-01 12:00:00,1733583.6
-13.15999984741211,28.559999465942383,2021-02-01 12:00:00,2144143.5
-13.15999984741211,28.559999465942383,2021-03-01 12:00:00,2560279.8
-13.15999984741211,28.559999465942383,2021-04-01 12:00:00,2770157.5
-13.15999984741211,28.559999465942383,2021-05-01 12:00:00,2742243.5
-13.15999984741211,28.559999465942383,2021-06-01 12:00:00,2666621.0
-13.15999984741211,28.559999465942383,2021-07-01 12:00:00,2827518.5
-13.15999984741211,28.559999465942383,2021-08-01 12:00:00,2774429.5
-13.15999984741211,28.559999465942383,2021-09-01 12:00:00,2666001.2
-13.15999984741211,28.559999465942383,2021-10-01 12:00:00,2299432.2
-13.15999984741211,28.559999465942383,2021-11-01 12:00:00,1946657.4
-13.15999984741211,28.559999465942383,2021-12-01 12:00:00,1802749.5
-13.15999984741211,28.309999465942383,2021-01-01 12:00:00,1745323.2
-13.15999984741211,28.309999465942383,2021-02-01 12:00:00,2149817.8
-13.15999984741211,28.309999465942383,2021-03-01 12:00:00,2576454.2
-13.15999984741211,28.309999465942383,2021-04-01 12:00:00,2788941.0
-13.15999984741211,28.309999465942383,2021-05-01 12:00:00,2738395.5
-13.15999984741211,28.309999465942383,2021-06-01 12:00:00,2670240.5
-13.15999984741211,28.309999465942383,2021-07-01 12:00:00,2826736.0
-13.15999984741211,28.309999465942383,2021-08-01 12:00:00,2777984.0
-13.15999984741211,28.309999465942383,2021-09-01 12:00:00,2677969.2
-13.15999984741211,28.309999465942383,2021-10-01 12:00:00,2333738.0
-13.15999984741211,28.309999465942383,2021-11-01 12:00:00,1980213.0
-13.15999984741211,28.309999465942383,2021-12-01 12:00:00,1819674.0
-13.15999984741211,28.059999465942383,2021-01-01 12:00:00,1743953.6
-13.15999984741211,28.059999465942383,2021-02-01 12:00:00,2152524.2
-13.15999984741211,28.059999465942383,2021-03-01 12:00:00,2568138.8
-13.15999984741211,28.059999465942383,2021-04-01 12:00:00,2806746.0
-13.15999984741211,28.059999465942383,2021-05-01 12:00:00,2743645.8
-13.15999984741211,28.059999465942383,2021-06-01 12:00:00,2696622.0
-13.15999984741211,28.059999465942383,2021-07-01 12:00:00,2823051.0
-13.15999984741211,28.059999465942383,2021-08-01 12:00:00,2785745.2
-13.15999984741211,28.059999465942383,2021-09-01 12:00:00,2689056.5
-13.15999984741211,28.059999465942383,2021-10-01 12:00:00,2360739.0
-13.15999984741211,28.059999465942383,2021-11-01 12:00:00,1997170.2
-13.15999984741211,28.059999465942383,2021-12-01 12:00:00,1824761.2
-13.15999984741211,27.809999465942383,2021-01-01 12:00:00,1673679.1
-13.15999984741211,27.809999465942383,2021-02-01 12:00:00,2055998.8
-13.15999984741211,27.809999465942383,2021-03-01 12:00:00,2443177.2
